,RDSA.AS,RDSA.AS,RDSA.AS,RDSA.AS,RDSA.AS,CL=F,CL=F,CL=F,CL=F,CL=F,CL=F,^AEX,^AEX,^AEX,^AEX,^AEX
,Open,High,Low,Close,Volume,Adj Close,Close,High,Low,Open,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,
2007-11-26,13.113263761326374,13.279194612522918,13.004223823547363,13.004223823547363,12863400.0,,97.69999694824219,99.12000274658203,96.5,98.27999877929688,231374.0,497.1600036621094,499.510009765625,491.29998779296875,491.82000732421875,148395500.0
2007-11-27,13.03267042984048,13.08956135024988,12.724513613603353,12.895185470581055,14304900.0,,94.41999816894531,97.27999877929688,94.20999908447266,96.87999725341797,266497.0,487.9800109863281,494.8299865722656,486.7300109863281,492.239990234375,146575500.0
2007-11-28,12.91888790554626,13.089559741548465,12.738735004183127,13.004223823547363,11566600.0,,90.62000274658203,95.22000122070312,90.33000183105469,94.55999755859375,353776.0,494.30999755859375,501.3900146484375,487.989990234375,500.2099914550781,148925400.0
2007-11-29,12.97103840465971,13.155932298960641,12.885702482905302,12.961556434631348,14446900.0,,91.01000213623047,95.18000030517578,90.43000030517578,91.36000061035156,409509.0,503.8699951171875,504.30999755859375,497.9800109863281,501.9100036621094,166936200.0
2007-11-30,12.942592809202962,13.122746627119596,12.904665832417953,13.070596694946289,12049000.0,,88.70999908447266,91.5199966430664,88.44999694824219,91.19000244140625,298158.0,502.8500061035156,509.8699951171875,502.3399963378906,507.5799865722656,187686700.0
2007-12-03,13.013701996540394,13.084814939378022,12.90940216974509,12.971034049987793,9131900.0,,89.30999755859375,89.98999786376953,87.13999938964844,88.79000091552734,308010.0,506.8599853515625,508.9100036621094,501.9599914550781,502.8800048828125,141934000.0
2007-12-04,12.971033752360475,13.051628660193858,12.909401873531946,12.942587852478027,9452500.0,,88.31999969482422,89.98999786376953,87.33999633789062,89.68000030517578,281146.0,503.6099853515625,503.7300109863281,495.489990234375,497.5199890136719,137127100.0
2007-12-05,12.989994929351917,13.317115497360865,12.95680895513724,13.255483627319336,12841700.0,,87.48999786376953,90.38999938964844,86.81999969482422,88.2300033569336,295118.0,499.6700134277344,508.6499938964844,499.4800109863281,507.79998779296875,124585600.0
2007-12-06,13.293415044385545,13.350305042757258,13.184374223047694,13.260228157043457,10842000.0,,90.2300033569336,90.7300033569336,85.81999969482422,87.2699966430664,279601.0,510.4599914550781,515.3400268554688,506.7799987792969,510.42999267578125,153210000.0
2007-12-07,13.293414798596407,13.369268731189665,13.165410948251457,13.231782913208008,12194300.0,,88.27999877929688,90.68000030517578,87.06999969482422,90.52999877929688,288371.0,512.8200073242188,516.3900146484375,512.25,513.5900268554688,137234500.0
2007-12-10,13.193858301080194,13.264971262543723,13.013705405089231,13.141708374023438,9128600.0,,87.86000061035156,89.80000305175781,87.08999633789062,88.2699966430664,288602.0,512.0,518.239990234375,511.9800109863281,516.8400268554688,105936400.0
2007-12-11,13.132223377887422,13.250745246264565,13.023182571750379,13.16066837310791,8988800.0,,90.0199966430664,90.55000305175781,87.91999816894531,88.22000122070312,260035.0,518.6900024414062,518.8200073242188,513.4500122070312,515.489990234375,99237200.0
2007-12-12,13.099040432932172,13.402457122079152,13.080077398501317,13.355048179626465,16129500.0,,94.38999938964844,94.8499984741211,89.26000213623047,89.45999908447266,358039.0,510.0400085449219,521.489990234375,509.32000732421875,516.2000122070312,243238600.0
2007-12-13,13.369268731189665,13.397713729849587,13.193855946911379,13.231782913208008,11924500.0,,92.25,94.8499984741211,91.86000061035156,94.20999908447266,339594.0,511.3900146484375,511.9800109863281,507.1000061035156,507.8999938964844,150641000.0
2007-12-14,13.331343862679333,13.454605844351915,13.279193936721462,13.392974853515625,11225400.0,,91.2699966430664,93.37999725341797,90.5999984741211,92.56999969482422,234006.0,510.42999267578125,512.239990234375,506.3299865722656,511.2799987792969,130287300.0
2007-12-17,13.283932269359866,13.411936114293244,13.212819323591377,13.274450302124023,10394900.0,,90.62999725341797,91.94999694824219,89.48999786376953,91.43000030517578,161950.0,505.6600036621094,506.1600036621094,502.3800048828125,503.4599914550781,132503200.0
2007-12-18,13.20808011907966,13.359787998287278,13.184375197797042,13.227043151855469,9035900.0,,90.48999786376953,92.87999725341797,88.87999725341797,90.97000122070312,262878.0,502.04998779296875,508.69000244140625,501.7900085449219,502.7200012207031,128413000.0
2007-12-19,13.264968973468585,13.492530772582722,13.241264958488024,13.41193675994873,9130300.0,,91.23999786376953,92.33999633789062,89.69999694824219,90.3499984741211,207862.0,504.4599914550781,505.8500061035156,499.0,502.6300048828125,139756900.0
2007-12-20,13.43090076127735,13.615794623382298,13.426159777088726,13.592090606689453,9180600.0,,91.05999755859375,92.25,90.56999969482422,91.38999938964844,165409.0,504.1300048828125,508.29998779296875,503.92999267578125,506.7900085449219,100080500.0
2007-12-21,13.639505575844913,13.762768506506347,13.587355630959125,13.701136589050293,11752700.0,,93.30999755859375,93.83999633789062,90.83000183105469,91.04000091552734,189546.0,512.030029296875,514.7999877929688,510.44000244140625,513.7100219726562,181485500.0
2007-12-24,13.739059781631587,13.833877672653026,13.667946815490723,13.667946815490723,2351200.0,,,,,,,515.2899780273438,516.4400024414062,514.7899780273438,516.1900024414062,18503600.0
2007-12-26,,,,,,,95.97000122070312,96.54000091552734,93.98999786376953,93.98999786376953,119876.0,,,,,
2007-12-27,13.601571962599992,13.829133767905374,13.601571962599992,13.767502784729004,5558900.0,,96.62000274658203,97.79000091552734,95.22000122070312,95.80999755859375,148819.0,517.9500122070312,519.0800170898438,515.52001953125,516.4299926757812,64300400.0
2007-12-28,13.70586954789899,13.758019462240922,13.61105168623187,13.65846061706543,3871600.0,,96.0,97.91999816894531,95.87000274658203,96.83999633789062,143679.0,514.0700073242188,516.9199829101562,514.0700073242188,515.6900024414062,46832800.0
2007-12-31,13.63475731065846,13.701129274716367,13.596830344875341,13.630016326904297,1201700.0,,95.9800033569336,96.77999877929688,94.7300033569336,96.12000274658203,108597.0,516.0599975585938,516.3200073242188,515.0700073242188,515.77001953125,16254600.0
2008-01-02,13.58260920422621,13.743799056354225,13.52097821570682,13.549423217773438,7071000.0,,99.62000274658203,100.0,96.05000305175781,96.05000305175781,227099.0,514.6799926757812,518.27001953125,509.1199951171875,509.7699890136719,93435400.0
2008-01-03,13.658461767833959,13.838615539329984,13.568385786336167,13.81965160369873,9418200.0,,99.18000030517578,100.08999633789062,98.44999694824219,99.2300033569336,241269.0,509.70001220703125,510.3299865722656,504.80999755859375,508.6700134277344,121804400.0
2008-01-04,13.843356197894767,14.047213075638426,13.56838546745543,13.611052513122559,12657400.0,,97.91000366210938,99.41000366210938,97.0999984741211,99.16999816894531,231790.0,507.70001220703125,511.1600036621094,498.95001220703125,500.6000061035156,174988000.0
2008-01-07,13.601573873954479,13.976102618118771,13.601573873954479,13.914471626281738,14970100.0,,95.08999633789062,98.4000015258789,94.47000122070312,97.79000091552734,258890.0,498.7300109863281,501.79998779296875,496.04998779296875,500.6300048828125,149724600.0
2008-01-08,13.914470297513663,13.995065220219717,13.592090606689455,13.592090606689453,13008600.0,,96.33000183105469,97.54000091552734,95.26000213623047,95.3499984741211,287519.0,502.32000732421875,502.7200012207031,496.67999267578125,497.2300109863281,133286000.0
2008-01-09,13.492532932611462,13.677427715210563,13.397715953259697,13.620536804199219,12685900.0,,95.66999816894531,97.97000122070312,95.41999816894531,96.23999786376953,346504.0,492.80999755859375,493.760009765625,489.0799865722656,491.739990234375,174002300.0
2008-01-10,13.549424176551568,13.596833119517534,13.345566354773178,13.369271278381348,10548100.0,,93.70999908447266,96.23999786376953,93.26000213623047,95.79000091552734,315910.0,494.5400085449219,494.5400085449219,483.4599914550781,484.1000061035156,141923400.0
2008-01-11,13.293415389522945,13.454604325261228,13.023184725365535,13.155929565429688,15598700.0,,92.69000244140625,94.6500015258789,92.30999755859375,93.55000305175781,293791.0,482.8900146484375,483.8299865722656,479.8299865722656,481.8299865722656,148508500.0
2008-01-14,13.132225305535254,13.274451206764786,13.08007538643432,13.127484321594238,9691500.0,,94.19999694824219,94.43000030517578,92.41000366210938,92.91999816894531,257790.0,480.17999267578125,487.17999267578125,479.989990234375,484.7200012207031,100980400.0
2008-01-15,13.080078573570976,13.118005550090283,12.809848752839608,12.843034744262695,16053100.0,,91.9000015258789,94.37999725341797,90.9800033569336,94.23999786376953,316087.0,483.5799865722656,484.3900146484375,470.5400085449219,470.5400085449219,160011900.0
2008-01-16,12.800365448559733,12.91414636625911,12.477985729619654,12.62021255493164,17449300.0,,90.83999633789062,91.9000015258789,89.26000213623047,91.68000030517578,353599.0,466.989990234375,468.1499938964844,458.4200134277344,462.6099853515625,221409900.0
2008-01-17,12.534874842109124,12.705545742045404,12.349980086157004,12.421093940734863,14731900.0,,90.12999725341797,92.19000244140625,89.56999969482422,91.0,209723.0,465.9800109863281,469.2200012207031,459.5899963378906,460.25,178221000.0
2008-01-18,12.34050186377905,12.459023776363077,12.207756996154785,12.207756996154785,21906100.0,,90.56999969482422,91.31999969482422,89.61000061035156,89.9000015258789,164876.0,456.3599853515625,463.70001220703125,450.0799865722656,450.0799865722656,263734900.0
2008-01-21,11.99915525813014,12.117677141884784,11.491881740340295,11.634108543395996,21906700.0,,,,,,,444.4100036621094,444.760009765625,421.2099914550781,422.45001220703125,295448400.0
2008-01-22,11.283286899343318,11.766856570408168,11.027280011529916,11.662557601928711,31309702.0,,89.8499984741211,91.0,86.11000061035156,87.44999694824219,347366.0,404.04998779296875,437.6600036621094,401.45001220703125,433.2699890136719,354003000.0
2008-01-23,11.871151983126486,11.970709928691354,10.994089886708963,11.046238899230957,29111700.0,,86.98999786376953,89.44000244140625,86.6500015258789,89.1500015258789,261820.0,442.5,442.7300109863281,413.4800109863281,417.1300048828125,268992000.0
2008-01-24,11.401803637937078,11.7336652387118,11.245354804257593,11.67203426361084,21653700.0,,89.41000366210938,89.75,87.01000213623047,87.72000122070312,286687.0,435.3500061035156,444.2300109863281,430.4100036621094,444.2300109863281,225106300.0
2008-01-25,11.852187339705651,12.051304123182712,11.724183499416798,11.733665466308594,14415200.0,,90.70999908447266,91.37999725341797,89.51000213623047,89.55000305175781,306715.0,453.69000244140625,453.69000244140625,437.0199890136719,438.69000244140625,223008100.0
